timestamp,batch_id,heater_command_pct,feed_flow_l_min,reactor_temperature_c
2025-01-23T13:35:00Z,B012,45.0825,38.4576,49.1706
2025-01-23T13:40:00Z,B012,47.088,38.662,49.092
2025-01-23T13:45:00Z,B012,45.7176,37.8404,48.8662
2025-01-23T13:50:00Z,B012,47.477,39.7465,48.773
2025-01-23T13:55:00Z,B012,45.931,38.9695,48.0673
2025-01-23T14:00:00Z,B012,44.9207,39.9574,47.9811
2025-01-23T14:05:00Z,B012,47.7211,38.2661,47.3505
2025-01-23T14:10:00Z,B012,43.9218,39.389,47.3535
2025-01-23T14:15:00Z,B012,43.4463,39.92,46.7279
2025-01-23T14:20:00Z,B012,45.7077,39.9618,46.0284
2025-01-23T14:25:00Z,B012,44.6817,39.1826,46.0564
2025-01-23T14:30:00Z,B012,42.3593,40.291,45.926
2025-01-23T14:35:00Z,B012,44.093,40.2365,45.1065
2025-01-23T14:40:00Z,B012,46.1255,39.1659,45.0392
2025-01-23T14:45:00Z,B012,43.0759,40.7935,44.8005
2025-01-23T14:50:00Z,B012,42.8141,40.7648,43.9674
2025-01-23T14:55:00Z,B012,41.9978,40.6736,43.7185
2025-01-23T15:00:00Z,B012,42.7783,41.6626,43.5262
2025-01-23T15:05:00Z,B012,44.8341,40.6379,42.8336
2025-01-23T15:10:00Z,B012,40.8017,40.352,42.8647
2025-01-23T15:15:00Z,B012,44.1495,41.6476,42.4818
2025-01-23T15:20:00Z,B012,41.9282,41.371,42.0623
2025-01-23T15:25:00Z,B012,41.8835,41.5818,41.8348
2025-01-23T15:30:00Z,B012,42.7515,42.0938,41.4984
2025-01-23T15:35:00Z,B012,42.6197,41.1349,41.2416
2025-01-23T15:40:00Z,B012,42.0598,41.0016,40.857
2025-01-23T15:45:00Z,B012,42.3422,41.4181,40.6652
2025-01-23T15:50:00Z,B012,41.5891,42.0956,40.422
2025-01-23T15:55:00Z,B012,43.3004,41.0665,39.9438
2025-01-23T16:00:00Z,B012,50.2144,42.646,39.6751
2025-01-23T16:05:00Z,B012,51.5806,42.3516,39.4322
2025-01-23T16:10:00Z,B012,51.2115,41.3576,39.3745
2025-01-23T16:15:00Z,B012,52.1023,42.4194,39.6343
2025-01-23T16:20:00Z,B012,51.1533,43.3745,40.1228
2025-01-23T16:25:00Z,B012,50.0481,43.0896,40.8211
2025-01-23T16:30:00Z,B012,50.1898,43.286,41.4815
2025-01-23T16:35:00Z,B012,51.2715,43.0975,42.136
2025-01-23T16:40:00Z,B012,51.9346,43.8877,42.5327
2025-01-23T16:45:00Z,B012,53.8896,43.9705,42.76
2025-01-23T16:50:00Z,B012,51.4744,44.1319,42.9565
2025-01-23T16:55:00Z,B012,50.3982,44.1184,43.2214
2025-01-23T17:00:00Z,B012,52.5169,43.7322,43.4042
2025-01-23T17:05:00Z,B012,51.3857,44.6579,43.6836
2025-01-23T17:10:00Z,B012,51.858,44.3198,43.9731
2025-01-23T17:15:00Z,B012,52.5708,45.0134,44.1487
2025-01-23T17:20:00Z,B012,50.9908,45.0374,44.4
2025-01-23T17:25:00Z,B012,52.1402,45.2645,44.3273
2025-01-23T17:30:00Z,B012,53.1411,45.7027,44.3867
2025-01-23T17:35:00Z,B012,53.5462,44.998,44.5367
2025-01-23T17:40:00Z,B012,53.7385,46.4291,44.4317
2025-01-23T17:45:00Z,B012,52.4922,46.3649,44.3522
2025-01-23T17:50:00Z,B012,54.2024,45.5708,44.4313
2025-01-23T17:55:00Z,B012,51.7406,46.2136,45.0005
2025-01-23T18:00:00Z,B012,51.0672,46.5113,45.1001
2025-01-23T18:05:00Z,B012,53.7543,46.4892,44.9023
2025-01-23T18:10:00Z,B012,54.5201,46.0001,45.3377
2025-01-23T18:15:00Z,B012,52.4857,48.3911,45.0591
2025-01-23T18:20:00Z,B012,53.5318,46.3492,44.7005
2025-01-23T18:25:00Z,B012,51.9432,48.2435,44.8409
2025-01-23T18:30:00Z,B012,53.0909,46.3707,44.7065
2025-01-23T18:35:00Z,B012,54.3453,48.2179,44.8865
2025-01-23T18:40:00Z,B012,56.0206,47.9186,44.6116
2025-01-23T18:45:00Z,B012,54.6446,48.7072,44.7882
2025-01-23T18:50:00Z,B012,55.695,48.4917,44.6658
2025-01-23T18:55:00Z,B012,55.5274,47.8865,44.9724
2025-01-23T19:00:00Z,B012,56.3052,48.563,45.3849
2025-01-23T19:05:00Z,B012,57.3398,48.315,45.7676
2025-01-23T19:10:00Z,B012,54.8704,48.6232,46.114
2025-01-23T19:15:00Z,B012,55.1138,48.327,46.2175
2025-01-23T19:20:00Z,B012,55.7629,49.0695,46.4803
2025-01-23T19:25:00Z,B012,57.3417,49.1177,46.6738
2025-01-23T19:30:00Z,B012,56.1705,49.7405,46.4914
2025-01-23T19:35:00Z,B012,59.1749,49.3345,46.5684
2025-01-23T19:40:00Z,B012,56.4,49.5785,46.6434
2025-01-23T19:45:00Z,B012,57.9095,48.8189,46.3495
2025-01-23T19:50:00Z,B012,56.74,48.9756,46.7509
2025-01-23T19:55:00Z,B012,57.4836,49.5814,47.3008
2025-01-23T20:00:00Z,B012,57.6163,49.1894,47.2772
2025-01-23T20:05:00Z,B012,58.559,49.9238,47.4141
2025-01-23T20:10:00Z,B012,59.7919,49.1243,47.5631
2025-01-23T20:15:00Z,B012,58.2226,50.3393,47.8961
2025-01-23T20:20:00Z,B012,59.3539,50.438,47.7957
2025-01-23T20:25:00Z,B012,58.3821,49.5202,48.0886
2025-01-23T20:30:00Z,B012,59.9246,50.7045,48.4074
2025-01-23T20:35:00Z,B012,60.6354,51.075,48.4468
2025-01-23T20:40:00Z,B012,58.5606,51.143,48.7704
2025-01-23T20:45:00Z,B012,60.3215,49.9695,48.896
2025-01-23T20:50:00Z,B012,60.6075,50.3129,49.6915
2025-01-23T20:55:00Z,B012,58.21,48.8671,50.0761
2025-01-23T21:00:00Z,B012,62.2562,50.2513,50.2825
2025-01-23T21:05:00Z,B012,63.3314,49.5549,50.332
2025-01-23T21:10:00Z,B012,62.3302,51.154,50.8414
2025-01-23T21:15:00Z,B012,62.1379,51.1601,50.3667
2025-01-23T21:20:00Z,B012,61.3,50.1866,50.8113
2025-01-23T21:25:00Z,B012,61.4527,51.2059,51.7461
2025-01-23T21:30:00Z,B012,61.1824,50.1296,52.0822
2025-01-23T21:35:00Z,B012,64.0381,50.4519,52.5435
2025-01-23T21:40:00Z,B012,64.5338,49.9526,52.701
2025-01-23T21:45:00Z,B012,61.3683,51.2722,52.771
2025-01-23T21:50:00Z,B012,63.2351,50.2122,52.5286
2025-01-23T21:55:00Z,B012,63.8708,50.2353,53.3901
2025-01-23T22:00:00Z,B012,65.5762,50.5594,53.9413
2025-01-23T22:05:00Z,B012,61.5646,50.4731,54.0361
2025-01-23T22:10:00Z,B012,62.9265,50.2646,54.3697
2025-01-23T22:15:00Z,B012,63.852,50.7657,54.8701
2025-01-23T22:20:00Z,B012,64.0427,49.9562,55.2217
2025-01-23T22:25:00Z,B012,64.5474,51.0638,55.3493
2025-01-23T22:30:00Z,B012,65.2536,51.1629,55.3691
2025-01-23T22:35:00Z,B012,65.9935,51.2495,55.8817
2025-01-23T22:40:00Z,B012,64.1257,50.1791,55.7034
2025-01-23T22:45:00Z,B012,64.2129,50.0191,56.1021
2025-01-23T22:50:00Z,B012,64.9674,49.4235,56.2235
2025-01-23T22:55:00Z,B012,65.147,50.4394,56.7115
2025-01-23T23:00:00Z,B012,64.0354,49.6814,56.6427
2025-01-23T23:05:00Z,B012,64.0205,49.718,56.9428
2025-01-23T23:10:00Z,B012,64.5464,49.5157,57.2585
2025-01-23T23:15:00Z,B012,63.8453,49.455,57.6597
2025-01-23T23:20:00Z,B012,63.5734,49.396,57.7915
2025-01-23T23:25:00Z,B012,64.922,49.9983,57.8523
2025-01-23T23:30:00Z,B012,64.9053,48.3744,58.1693
2025-01-23T23:35:00Z,B012,64.6441,48.9007,58.587
2025-01-23T23:40:00Z,B012,65.7122,49.8448,58.8813
2025-01-23T23:45:00Z,B012,64.2259,48.709,58.7906
2025-01-23T23:50:00Z,B012,65.6828,48.3352,59.1605
2025-01-23T23:55:00Z,B012,65.2668,47.4607,59.3765
2025-01-24T00:00:00Z,B012,73.4548,42.4461,59.9617
2025-01-24T00:05:00Z,B012,74.2501,42.2034,60.9294
2025-01-24T00:10:00Z,B012,73.466,41.6056,61.4318
2025-01-24T00:15:00Z,B012,73.1873,41.9616,61.8561
2025-01-24T00:20:00Z,B012,74.4115,41.1847,63.0613
2025-01-24T00:25:00Z,B012,74.7172,40.8303,64.3165
2025-01-24T00:30:00Z,B012,74.582,40.7931,64.939
2025-01-24T00:35:00Z,B012,76.2439,41.5568,65.8345
2025-01-24T00:40:00Z,B012,74.0384,41.2246,66.828
2025-01-24T00:45:00Z,B012,72.1466,41.1879,67.6504
2025-01-24T00:50:00Z,B012,73.5912,40.754,68.4029
2025-01-24T00:55:00Z,B012,72.707,40.9118,69.0226
2025-01-24T01:00:00Z,B012,74.856,40.0832,69.4821
2025-01-24T01:05:00Z,B012,71.0914,40.4568,69.7809
2025-01-24T01:10:00Z,B012,70.7223,40.2682,70.3288
2025-01-24T01:15:00Z,B012,71.6536,40.209,70.4834
2025-01-24T01:20:00Z,B012,73.7304,39.7111,71.0071
2025-01-24T01:25:00Z,B012,72.8032,38.6434,71.2037
2025-01-24T01:30:00Z,B012,70.7049,39.2926,71.283
2025-01-24T01:35:00Z,B012,70.5395,39.1411,71.3479
2025-01-24T01:40:00Z,B012,69.3844,39.7665,71.979
2025-01-24T01:45:00Z,B012,71.0649,38.9608,72.2265
2025-01-24T01:50:00Z,B012,69.8057,38.8053,72.4689
2025-01-24T01:55:00Z,B012,71.0782,38.0505,72.2773
2025-01-24T02:00:00Z,B012,69.4001,39.0208,72.4794
2025-01-24T02:05:00Z,B012,68.3089,38.401,72.2972
2025-01-24T02:10:00Z,B012,69.9761,37.2129,72.2577
2025-01-24T02:15:00Z,B012,69.5266,38.1324,72.7948
2025-01-24T02:20:00Z,B012,69.8103,38.6142,72.4389
2025-01-24T02:25:00Z,B012,69.3306,37.6294,72.2135
2025-01-24T02:30:00Z,B012,67.7094,36.2228,72.4636
2025-01-24T02:35:00Z,B012,69.5141,36.9238,72.3824
2025-01-24T02:40:00Z,B012,67.3654,37.2105,72.7253
2025-01-24T02:45:00Z,B012,66.2838,36.8629,72.7007
2025-01-24T02:50:00Z,B012,68.9848,36.4486,72.4838
2025-01-24T02:55:00Z,B012,67.637,37.2886,72.6034
2025-01-24T03:00:00Z,B012,66.2054,36.7179,72.3713
2025-01-24T03:05:00Z,B012,65.2868,37.2609,72.4444
2025-01-24T03:10:00Z,B012,64.1627,35.5367,72.3296
2025-01-24T03:15:00Z,B012,64.3955,35.3246,72.6503
2025-01-24T03:20:00Z,B012,65.6131,35.5632,72.4783
2025-01-24T03:25:00Z,B012,67.3356,35.2736,72.3726
2025-01-24T03:30:00Z,B012,65.5676,35.7469,72.0163
2025-01-24T03:35:00Z,B012,68.3801,35.4826,71.7737
2025-01-24T03:40:00Z,B012,66.1424,34.7242,71.4565
2025-01-24T03:45:00Z,B012,63.0199,35.7599,71.5942
2025-01-24T03:50:00Z,B012,63.7111,34.5743,71.5738
2025-01-24T03:55:00Z,B012,64.7895,34.3758,72.2355
2025-01-24T04:00:00Z,B012,64.9902,34.6462,72.117
2025-01-24T04:05:00Z,B012,62.6849,33.8008,71.5305
2025-01-24T04:10:00Z,B012,63.6244,34.0027,71.3399
2025-01-24T04:15:00Z,B012,64.8138,33.9443,71.1832
2025-01-24T04:20:00Z,B012,62.3674,33.853,71.3248
2025-01-24T04:25:00Z,B012,64.9146,34.5227,71.0783
2025-01-24T04:30:00Z,B012,61.5869,34.1681,70.948
2025-01-24T04:35:00Z,B012,63.3912,35.2913,70.8919
2025-01-24T04:40:00Z,B012,61.7888,33.6507,70.7063
2025-01-24T04:45:00Z,B012,61.9333,32.6696,70.78
2025-01-24T04:50:00Z,B012,61.6049,33.4009,70.4408
2025-01-24T04:55:00Z,B012,62.4918,33.4983,70.5999
2025-01-24T05:00:00Z,B012,60.5441,33.64,70.4373
2025-01-24T05:05:00Z,B012,59.9682,32.9588,70.1505
2025-01-24T05:10:00Z,B012,61.0775,33.6853,69.9114
2025-01-24T05:15:00Z,B012,60.5326,32.9579,69.9975
2025-01-24T05:20:00Z,B012,61.4323,33.0779,69.8781
2025-01-24T05:25:00Z,B012,59.3893,32.4394,69.414
2025-01-24T05:30:00Z,B012,59.936,32.8968,69.3086
2025-01-24T05:35:00Z,B012,64.0471,32.5302,69.1608
2025-01-24T05:40:00Z,B012,59.3972,32.7249,69.4814
2025-01-24T05:45:00Z,B012,58.7335,32.8265,69.0918
2025-01-24T05:50:00Z,B012,59.9437,33.1528,68.6325
2025-01-24T05:55:00Z,B012,61.1158,32.4561,68.9532
2025-01-24T06:00:00Z,B012,59.9807,31.6736,68.7179
2025-01-24T06:05:00Z,B012,59.3872,32.896,68.6719
2025-01-24T06:10:00Z,B012,59.2219,33.0193,68.3886
2025-01-24T06:15:00Z,B012,60.8544,31.964,68.419
2025-01-24T06:20:00Z,B012,57.0102,32.6954,68.562
2025-01-24T06:25:00Z,B012,60.7582,32.5659,68.1776
2025-01-24T06:30:00Z,B012,59.6059,32.1167,68.1977
2025-01-24T06:35:00Z,B012,59.8838,33.0806,67.8253
2025-01-24T06:40:00Z,B012,60.4713,32.4534,67.3525
2025-01-24T06:45:00Z,B012,58.7292,32.6571,67.4636
2025-01-24T06:50:00Z,B012,60.6089,33.1596,67.458
2025-01-24T06:55:00Z,B012,58.8598,32.9335,67.5527
2025-01-24T07:00:00Z,B012,58.6149,32.3274,67.5162
2025-01-24T07:05:00Z,B012,58.308,32.1524,67.0759
2025-01-24T07:10:00Z,B012,60.9485,33.1083,66.8864
2025-01-24T07:15:00Z,B012,58.6837,33.4405,66.8648
2025-01-24T07:20:00Z,B012,60.3102,32.328,66.6379
2025-01-24T07:25:00Z,B012,59.9519,32.9513,66.7746
2025-01-24T07:30:00Z,B012,58.4081,33.9023,66.8154
2025-01-24T07:35:00Z,B012,61.2292,33.2128,66.4495
2025-01-24T07:40:00Z,B012,58.6256,33.6381,66.8195
2025-01-24T07:45:00Z,B012,60.9505,33.2626,66.457
2025-01-24T07:50:00Z,B012,60.1694,34.3418,66.5588
2025-01-24T07:55:00Z,B012,60.0193,33.6945,66.5169
2025-01-24T08:00:00Z,B012,25.6738,33.2389,66.5442
2025-01-24T08:05:00Z,B012,24.655,33.4266,65.2077
2025-01-24T08:10:00Z,B012,26.8496,34.6039,65.2809
2025-01-24T08:15:00Z,B012,26.3964,34.0366,65.5166
2025-01-24T08:20:00Z,B012,23.8715,34.641,62.3506
2025-01-24T08:25:00Z,B012,26.0938,34.0503,58.899
2025-01-24T08:30:00Z,B012,28.4209,35.2034,56.5553
2025-01-24T08:35:00Z,B012,27.5969,33.9956,54.1597
2025-01-24T08:40:00Z,B012,26.9441,33.8931,52.2961
2025-01-24T08:45:00Z,B012,25.8566,34.5195,50.2495
2025-01-24T08:50:00Z,B012,28.0499,34.4437,48.5069
2025-01-24T08:55:00Z,B012,26.5569,34.9158,47.2201
2025-01-24T09:00:00Z,B012,27.554,35.0816,45.8794
2025-01-24T09:05:00Z,B012,27.2926,35.6966,44.6505
2025-01-24T09:10:00Z,B012,27.643,34.6902,43.3394
2025-01-24T09:15:00Z,B012,28.8942,35.8174,42.5513
2025-01-24T09:20:00Z,B012,29.4199,36.0503,41.5111
2025-01-24T09:25:00Z,B012,29.8376,35.2078,40.8876
2025-01-24T09:30:00Z,B012,29.872,35.2361,40.2581
2025-01-24T09:35:00Z,B012,28.4964,36.053,39.7275
2025-01-24T09:40:00Z,B012,31.0007,37.2615,38.9151
2025-01-24T09:45:00Z,B012,28.5178,36.3011,38.3498
2025-01-24T09:50:00Z,B012,29.4568,36.22,38.153
2025-01-24T09:55:00Z,B012,29.0421,36.0565,37.6464
2025-01-24T10:00:00Z,B012,30.4389,37.0455,37.5539
2025-01-24T10:05:00Z,B012,30.6962,37.7076,37.0284
2025-01-24T10:10:00Z,B012,29.6115,37.0841,36.9405
2025-01-24T10:15:00Z,B012,30.3379,39.1202,36.7004
2025-01-24T10:20:00Z,B012,31.4705,37.7125,36.3628
2025-01-24T10:25:00Z,B012,30.4649,38.5093,36.7105
2025-01-24T10:30:00Z,B012,31.9016,38.8242,36.4331
2025-01-24T10:35:00Z,B012,30.7103,38.6133,36.383
2025-01-24T10:40:00Z,B012,32.0965,38.3567,36.3001
2025-01-24T10:45:00Z,B012,32.164,37.324,36.3871
2025-01-24T10:50:00Z,B012,34.276,39.2977,36.5861
2025-01-24T10:55:00Z,B012,35.9252,38.8294,35.8356
2025-01-24T11:00:00Z,B012,35.1056,39.2909,35.5667
2025-01-24T11:05:00Z,B012,32.415,38.8572,35.6052
2025-01-24T11:10:00Z,B012,33.2536,39.5356,35.8337
2025-01-24T11:15:00Z,B012,34.5872,39.3897,36.2506
2025-01-24T11:20:00Z,B012,34.4312,40.175,36.4007
2025-01-24T11:25:00Z,B012,35.2078,39.6938,36.1359
2025-01-24T11:30:00Z,B012,34.043,40.1327,36.0676
2025-01-24T11:35:00Z,B012,35.4717,39.1962,36.2729
2025-01-24T11:40:00Z,B012,33.3168,40.9313,36.6055
2025-01-24T11:45:00Z,B012,35.4483,41.5683,36.3971
2025-01-24T11:50:00Z,B012,33.9222,41.3089,36.4821
2025-01-24T11:55:00Z,B012,35.3133,41.3373,36.4057
2025-01-24T12:00:00Z,B012,34.5555,41.9421,36.4878
2025-01-24T12:05:00Z,B012,36.9113,41.8888,36.1553
2025-01-24T12:10:00Z,B012,38.7338,41.5039,36.4431
2025-01-24T12:15:00Z,B012,35.7538,41.7322,36.4121
2025-01-24T12:20:00Z,B012,37.1379,42.0873,36.1728
2025-01-24T12:25:00Z,B012,36.7796,41.6933,36.5183
2025-01-24T12:30:00Z,B012,36.7691,42.2317,36.7382
2025-01-24T12:35:00Z,B012,37.7718,42.0046,36.2258
2025-01-24T12:40:00Z,B012,35.7007,42.9511,36.2035
2025-01-24T12:45:00Z,B012,36.9951,42.8003,35.9492
2025-01-24T12:50:00Z,B012,38.0632,42.752,36.1726
2025-01-24T12:55:00Z,B012,38.4053,42.1357,36.0412
2025-01-24T13:00:00Z,B012,36.9453,44.2792,35.9367
2025-01-24T13:05:00Z,B012,37.2602,42.8079,35.6485
2025-01-24T13:10:00Z,B012,38.6028,43.0553,35.9109
2025-01-24T13:15:00Z,B012,38.2643,42.4386,35.894
2025-01-24T13:20:00Z,B012,36.5272,43.7539,36.0723
2025-01-24T13:25:00Z,B012,38.57,43.4458,35.6749
2025-01-24T13:30:00Z,B012,37.5675,44.4607,36.1372
2025-01-24T13:35:00Z,B012,37.6536,44.0602,36.0556
2025-01-24T13:40:00Z,B012,37.7115,44.4207,36.1118
2025-01-24T13:45:00Z,B012,38.3994,43.4558,35.8626
2025-01-24T13:50:00Z,B012,37.9801,43.9334,36.2213
2025-01-24T13:55:00Z,B012,38.2251,43.9481,35.9914
2025-01-24T14:00:00Z,B012,38.7789,43.8503,35.8224
2025-01-24T14:05:00Z,B012,37.0779,43.6937,35.848
2025-01-24T14:10:00Z,B012,38.9465,44.6455,35.921
2025-01-24T14:15:00Z,B012,36.9483,43.6173,35.9054
2025-01-24T14:20:00Z,B012,38.1159,45.0836,36.1248
2025-01-24T14:25:00Z,B012,39.1259,44.3643,36.1232
2025-01-24T14:30:00Z,B012,36.2148,44.344,36.3231
2025-01-24T14:35:00Z,B012,37.7299,44.8283,35.5849
2025-01-24T14:40:00Z,B012,37.2812,43.7738,35.5698
2025-01-24T14:45:00Z,B012,37.8276,45.0844,35.4093
2025-01-24T14:50:00Z,B012,37.3025,44.1789,35.001
2025-01-24T14:55:00Z,B012,37.163,45.5928,34.8339
2025-01-24T15:00:00Z,B012,35.4277,45.1342,34.7329
2025-01-24T15:05:00Z,B012,36.9288,44.6259,34.9377
2025-01-24T15:10:00Z,B012,35.705,44.1079,34.9772
2025-01-24T15:15:00Z,B012,36.6422,44.3603,34.6116
2025-01-24T15:20:00Z,B012,34.8849,44.8371,34.5024
2025-01-24T15:25:00Z,B012,36.2653,45.4582,33.9859
2025-01-24T15:30:00Z,B012,35.3246,44.2016,33.7941
2025-01-24T15:35:00Z,B012,36.908,44.1882,33.6527
2025-01-24T15:40:00Z,B012,34.375,44.3328,33.4456
2025-01-24T15:45:00Z,B012,35.3002,43.3301,32.8601
2025-01-24T15:50:00Z,B012,35.4835,43.9397,32.8612
2025-01-24T15:55:00Z,B012,33.7808,44.1754,33.0555
2025-01-24T16:00:00Z,B012,45.9448,43.6026,32.5858
2025-01-24T16:05:00Z,B012,44.9194,44.8025,33.2041
2025-01-24T16:10:00Z,B012,43.4436,44.0305,32.6974
2025-01-24T16:15:00Z,B012,43.5797,45.6893,32.2283
2025-01-24T16:20:00Z,B012,43.5741,43.615,33.0391
2025-01-24T16:25:00Z,B012,44.1375,44.3234,34.2938
2025-01-24T16:30:00Z,B012,43.5938,43.7552,34.9483
2025-01-24T16:35:00Z,B012,43.3979,42.9776,35.4622
2025-01-24T16:40:00Z,B012,42.4182,42.6295,35.6189
2025-01-24T16:45:00Z,B012,40.7743,41.9329,36.2323
2025-01-24T16:50:00Z,B012,41.7535,43.1752,36.4981
2025-01-24T16:55:00Z,B012,39.4419,42.839,36.7453
2025-01-24T17:00:00Z,B012,41.4785,42.1722,36.601
2025-01-24T17:05:00Z,B012,40.1502,42.2464,36.808
2025-01-24T17:10:00Z,B012,39.4636,42.7676,36.968
2025-01-24T17:15:00Z,B012,38.8514,42.4831,36.4365
2025-01-24T17:20:00Z,B012,41.5668,42.2474,36.3314
2025-01-24T17:25:00Z,B012,40.7295,42.2634,36.4244
2025-01-24T17:30:00Z,B012,39.0813,43.0176,36.2656
2025-01-24T17:35:00Z,B012,39.7772,42.6887,35.5639
2025-01-24T17:40:00Z,B012,39.4358,42.3185,35.6705
2025-01-24T17:45:00Z,B012,38.87,42.5001,35.6421
2025-01-24T17:50:00Z,B012,38.7697,41.6738,35.516
2025-01-24T17:55:00Z,B012,38.1398,41.4221,35.4843
2025-01-24T18:00:00Z,B012,37.9699,41.6897,35.3165
2025-01-24T18:05:00Z,B012,39.1154,40.0708,35.151
2025-01-24T18:10:00Z,B012,36.6802,41.3812,35.4249
2025-01-24T18:15:00Z,B012,35.96,41.3876,35.2872
2025-01-24T18:20:00Z,B012,37.8111,41.4095,34.9563
2025-01-24T18:25:00Z,B012,37.3821,40.1517,35.0766
2025-01-24T18:30:00Z,B012,35.8188,41.2183,34.5515
2025-01-24T18:35:00Z,B012,35.5927,40.3431,34.1291
2025-01-24T18:40:00Z,B012,34.0831,40.7225,34.0123
2025-01-24T18:45:00Z,B012,34.165,39.9984,33.5851
2025-01-24T18:50:00Z,B012,35.5431,39.3042,33.1668
2025-01-24T18:55:00Z,B012,36.4889,39.9003,33.0451
2025-01-24T19:00:00Z,B012,37.5887,39.4355,32.6741
2025-01-24T19:05:00Z,B012,35.6169,39.9157,32.8244
2025-01-24T19:10:00Z,B012,35.3288,38.9963,32.4737
2025-01-24T19:15:00Z,B012,34.8486,38.8822,32.3832
2025-01-24T19:20:00Z,B012,34.5039,38.9635,32.7648
2025-01-24T19:25:00Z,B012,34.6192,38.1794,32.2836
2025-01-24T19:30:00Z,B012,36.21,38.9333,32.3602
2025-01-24T19:35:00Z,B012,37.0041,38.0403,32.2117
2025-01-24T19:40:00Z,B012,33.981,37.7863,32.0547
2025-01-24T19:45:00Z,B012,33.6818,37.9952,31.9634
2025-01-24T19:50:00Z,B012,34.3496,37.616,32.4112
2025-01-24T19:55:00Z,B012,33.1518,37.301,32.6975
2025-01-24T20:00:00Z,B012,32.9244,37.2934,32.6535
2025-01-24T20:05:00Z,B012,31.9849,37.3191,32.5159
2025-01-24T20:10:00Z,B012,33.0044,37.6548,32.6864
2025-01-24T20:15:00Z,B012,33.3773,36.4957,32.6819
2025-01-24T20:20:00Z,B012,33.3173,36.5787,32.6488
2025-01-24T20:25:00Z,B012,33.1262,36.7315,32.5179
2025-01-24T20:30:00Z,B012,32.3036,37.3153,32.0317
2025-01-24T20:35:00Z,B012,32.6877,36.4218,31.9904
2025-01-24T20:40:00Z,B012,33.3981,35.9406,32.1226
2025-01-24T20:45:00Z,B012,34.1292,36.2148,32.079
2025-01-24T20:50:00Z,B012,33.3622,35.7694,31.8721
2025-01-24T20:55:00Z,B012,31.6459,35.5427,31.84
2025-01-24T21:00:00Z,B012,34.5021,35.0687,31.7469
2025-01-24T21:05:00Z,B012,32.0318,35.7513,31.9733
2025-01-24T21:10:00Z,B012,32.1241,35.2049,31.9286
2025-01-24T21:15:00Z,B012,32.7706,34.7552,31.9273
2025-01-24T21:20:00Z,B012,33.9119,34.4562,32.7575
2025-01-24T21:25:00Z,B012,33.8753,35.3529,32.7679
2025-01-24T21:30:00Z,B012,33.439,34.7043,32.6837
2025-01-24T21:35:00Z,B012,32.3857,34.1375,32.9602
2025-01-24T21:40:00Z,B012,34.3608,34.3799,33.0263
2025-01-24T21:45:00Z,B012,34.3847,34.0839,33.1679
2025-01-24T21:50:00Z,B012,33.6715,33.8928,33.2968
2025-01-24T21:55:00Z,B012,33.2666,34.3645,33.0686
2025-01-24T22:00:00Z,B012,32.6819,33.8467,33.3302
2025-01-24T22:05:00Z,B012,34.7648,33.1401,33.7068
2025-01-24T22:10:00Z,B012,37.2463,33.7686,33.961
2025-01-24T22:15:00Z,B012,33.7933,33.7784,33.9052
2025-01-24T22:20:00Z,B012,32.7267,33.4784,33.6698
2025-01-24T22:25:00Z,B012,33.9612,32.8361,34.048
2025-01-24T22:30:00Z,B012,33.8875,33.5998,34.45
2025-01-24T22:35:00Z,B012,36.1806,32.4796,34.4521
2025-01-24T22:40:00Z,B012,34.6033,32.9667,35.0399
2025-01-24T22:45:00Z,B012,36.0766,33.6943,35.1553
2025-01-24T22:50:00Z,B012,34.28,32.8347,35.2578
2025-01-24T22:55:00Z,B012,35.4632,33.1685,35.734
2025-01-24T23:00:00Z,B012,37.2003,32.3854,35.7105
2025-01-24T23:05:00Z,B012,36.0788,33.0193,36.2241
2025-01-24T23:10:00Z,B012,36.7086,33.0221,36.3326
2025-01-24T23:15:00Z,B012,37.7019,33.4839,36.5019
2025-01-24T23:20:00Z,B012,34.8482,33.3605,36.829
2025-01-24T23:25:00Z,B012,36.3394,32.3214,37.0678
2025-01-24T23:30:00Z,B012,36.8716,32.4295,37.5922
2025-01-24T23:35:00Z,B012,35.6816,32.6214,37.9709
2025-01-24T23:40:00Z,B012,37.2139,32.9237,37.9036
2025-01-24T23:45:00Z,B012,36.7211,32.5421,38.0551
2025-01-24T23:50:00Z,B012,36.8896,32.5051,38.4848
2025-01-24T23:55:00Z,B012,35.4978,32.2307,38.4325
2025-01-25T00:00:00Z,B013,47.8682,32.5526,38.8402
2025-01-25T00:05:00Z,B013,48.1369,32.0044,39.2871
2025-01-25T00:10:00Z,B013,46.2455,32.3317,39.5862
2025-01-25T00:15:00Z,B013,46.3424,31.2899,39.4267
2025-01-25T00:20:00Z,B013,49.1463,32.6358,40.6405
2025-01-25T00:25:00Z,B013,47.7961,32.9417,41.8502
2025-01-25T00:30:00Z,B013,47.2346,32.6558,42.7816
2025-01-25T00:35:00Z,B013,48.2347,32.1642,43.3165
2025-01-25T00:40:00Z,B013,49.5387,32.6988,44.4437
2025-01-25T00:45:00Z,B013,49.3417,32.7358,45.2953
2025-01-25T00:50:00Z,B013,49.3831,33.58,46.0298
2025-01-25T00:55:00Z,B013,49.0041,32.5,46.3028
2025-01-25T01:00:00Z,B013,48.8484,33.4232,47.2431
